joint_number,J. len [ft],Wt [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,Depth [in],OD Reduction [%],OD Reduction [in],Comments,Anomalies per Joint,Tool Velocity [ft/s],Elevation [ft],Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),MOP [PSI],SMYS [PSI],Seam Type,Pdesign [PSI],B31G Psafe [PSI],B31G Pburst [PSI],Mod B31G Psafe [PSI],Mod B31G Pburst [PSI],Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
9390.0,,0.344,-36.37,3.74,33903.09,metal loss,External,10.0,0.034,,,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1695,10333.661832,-11.085576,358.5,17.018,23.875999999999998,10333.661832
9390.0,,0.344,-36.58,3.53,33903.3,metal loss,External,13.0,0.045,,,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.21,2048.29,,,,,,,2015,1696,10333.725840000001,-11.149584,359.5,9.906,27.94,10333.725840000001
9390.0,,0.344,-36.64,3.47,33903.37,metal loss,External,14.0,0.048,,,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.61,2047.47,,,,,,,2015,1697,10333.747176,-11.167872000000001,354.5,11.937999999999999,35.05199999999999,10333.747176
9390.0,,0.344,-36.88,3.23,33903.6,metal loss,External,39.0,0.134,,,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.75,2039.32,1539.83,2138.01,1541.04,2139.69,0.75,1.84,2015,1698,10333.81728,-11.241024000000001,357.5,13.97,27.94,10333.81728
9390.0,,0.344,-37.18,2.93,33903.9,metal loss,External,10.0,0.034,,,,,0.7,131.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1699,10333.908720000001,-11.332464,359.5,11.937999999999999,25.907999999999998,10333.908720000001
9390.0,,0.344,-37.36,2.75,33904.08,metal loss,External,10.0,0.034,,,,,0.7,131.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1700,10333.963584000001,-11.387328,25.0,53.08599999999999,25.907999999999998,10333.963584000001
9400.0,,,,,33945.79,Attachment,,,,,,Repair Marker 2012 Dig #21 Recoat,,,129.93,,,,,,,,,,,,,,,,2015,1702,10346.676792,,180.0,,,10346.676792
9400.0,,0.344,-39.22,0.88,33946.06,metal loss,External,19.0,0.065,,,,,0.7,129.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.5,2045.91,,,,,,,2015,1703,10346.759088,-11.954256,328.0,12.953999999999999,38.099999999999994,10346.759088
9400.0,,0.344,-39.25,0.85,33946.08,metal loss,External,36.0,0.124,,,,,0.7,129.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.35,2042.93,1542.92,2142.31,1543.66,2143.33,0.75,1.85,2015,1704,10346.765184000002,-11.9634,32.0,11.937999999999999,48.00599999999999,10346.765184000002
9410.0,,,,,33947.89,Attachment,,,,,,Repair Marker 2012 Dig #21 Recoat,,,129.84,,,,,,,,,,,,,,,,2015,1706,10347.316872000001,,180.0,,,10347.316872000001
9420.0,,,,,33991.86,Attachment,,,,,,Repair Marker,,,127.61,,,,,,,,,,,,,,,,2015,1708,10360.718928,,180.0,,,10360.718928
9420.0,,,,,33995.36,Attachment,,,,,,Repair Marker,,,127.51,,,,,,,,,,,,,,,,2015,1711,10361.785728,,180.0,,,10361.785728
9420.0,,0.344,-11.95,28.19,33999.0,metal loss,External,14.0,0.048,,,,,0.7,127.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.4,2020.79,,,,,,,2015,1712,10362.8952,-3.64236,118.0,48.00599999999999,17.018,10362.8952
9420.0,,0.344,-12.02,28.12,33999.07,metal loss,External,17.0,0.058,,,,,0.7,127.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.77,2019.92,,,,,,,2015,1713,10362.916536,-3.663696,127.5,42.925999999999995,42.925999999999995,10362.916536
9420.0,,0.344,-12.27,27.87,33999.32,cluster,External,22.0,0.076,,,,,0.7,127.48,,,,1160.0,65000.0,,1342.0,1439.74,1999.04,1506.64,2091.93,1513.42,2101.35,0.77,1.8,2015,1714,10362.992736,-3.739896,126.5,49.784,37.846,10362.992736
9420.0,,0.344,-12.55,27.59,33999.59,metal loss,External,17.0,0.058,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.63,2036.37,,,,,,,2015,1715,10363.075031999999,-3.8252400000000004,122.0,26.924,55.117999999999995,10363.075031999999
9420.0,,0.344,-12.69,27.46,33999.73,metal loss,External,11.0,0.038,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1716,10363.117704000002,-3.867912,217.5,20.066,46.99,10363.117704000002
9420.0,,0.344,-12.81,27.33,33999.86,metal loss,External,56.0,0.193,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1427.24,1981.69,1486.44,2063.89,1497.74,2079.57,0.78,1.78,2015,1717,10363.157328000001,-3.904488,122.5,28.955999999999996,38.862,10363.157328000001
9420.0,,0.344,-13.13,27.01,34000.18,metal loss,External,23.0,0.079,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.31,2042.88,1543.09,2142.54,1543.5,2143.11,0.75,1.85,2015,1718,10363.254864,-4.0020240000000005,130.0,16.002,29.971999999999998,10363.254864
9420.0,,0.344,-13.35,26.79,34000.4,metal loss,External,19.0,0.065,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.56,2029.34,,,,,,,2015,1719,10363.32192,-4.0690800000000005,123.0,32.004,43.942,10363.32192
9420.0,,0.344,-13.54,26.61,34000.58,metal loss,External,11.0,0.038,,,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1720,10363.376784000002,-4.1269919999999995,129.0,14.985999999999999,29.971999999999998,10363.376784000002
9420.0,,0.344,-39.17,0.97,34026.21,metal loss,External,13.0,0.045,,,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.35,2029.04,,,,,,,2015,1721,10371.188808,-11.939016,253.0,40.894,118.11,10371.188808
9420.0,,0.344,-39.18,0.97,34026.22,metal loss,External,33.0,0.114,,,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1424.37,1977.71,1487.5,2065.35,1494.66,2075.3,0.78,1.78,2015,1722,10371.191856000001,-11.942064,288.5,45.974,38.862,10371.191856000001
9420.0,,0.344,-39.18,0.96,34026.22,metal loss,External,34.0,0.117,,,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1435.05,1992.54,1500.31,2083.14,1506.17,2091.28,0.77,1.8,2015,1723,10371.191856000001,-11.942064,245.0,38.862,14.985999999999999,10371.191856000001
9420.0,,0.344,-39.19,0.95,34026.24,metal loss,External,12.0,0.041,,,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1724,10371.197952,-11.945112,223.0,28.955999999999996,73.914,10371.197952
9420.0,,0.344,-39.24,0.9,34026.28,metal loss,External,37.0,0.127,,,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.8,2026.89,1529.43,2123.57,1531.96,2127.09,0.76,1.83,2015,1725,10371.210144,-11.960352000000002,309.0,22.098,82.042,10371.210144
9430.0,,0.344,-31.81,8.3,34059.0,metal loss,External,31.0,0.107,,,,,0.7,126.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.24,2037.23,1538.32,2135.93,1539.49,2137.54,0.75,1.84,2015,1727,10381.183200000001,-9.695688,180.0,18.034,30.987999999999996,10381.183200000001
9430.0,,0.344,-36.43,3.68,34063.61,metal loss,External,43.0,0.148,,,,,0.7,126.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.73,2039.29,1539.68,2137.8,1541.01,2139.65,0.75,1.84,2015,1728,10382.588328,-11.103864,192.0,12.953999999999999,27.94,10382.588328
9430.0,,0.344,-36.58,3.54,34063.76,metal loss,External,21.0,0.072,,,,,0.7,126.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.28,2044.23,1544.19,2144.07,1544.46,2144.44,0.75,1.85,2015,1729,10382.634048000002,-11.149584,189.5,14.985999999999999,26.924,10382.634048000002
9430.0,,0.344,-36.74,3.37,34063.93,metal loss,External,15.0,0.052,,,,,0.7,126.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,1730,10382.685864000001,-11.198352000000002,189.5,14.985999999999999,25.907999999999998,10382.685864000001
9440.0,,,,,34074.4,Attachment,,,,,,Repair Marker,,,125.88,,,,,,,,,,,,,,,,2015,1732,10385.877120000001,,180.0,,,10385.877120000001
9440.0,,0.344,-7.95,32.18,34075.25,metal loss,External,22.0,0.076,,,Recoat,,1.0,125.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.8,2022.73,1526.66,2119.73,1528.15,2121.8,0.76,1.83,2015,1733,10386.1362,-2.42316,203.5,34.036,38.862,10386.1362
9440.0,,0.344,-7.99,32.14,34075.29,metal loss,External,14.0,0.048,,,Recoat,,1.0,125.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.45,2041.68,,,,,,,2015,1734,10386.148392000001,-2.4353520000000004,191.0,23.114,32.004,10386.148392000001
9440.0,,0.344,-8.18,31.95,34075.48,metal loss,External,27.0,0.093,,,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.98,2032.7,1534.72,2130.93,1536.07,2132.79,0.76,1.84,2015,1735,10386.206304000001,-2.493264,198.5,23.114,38.099999999999994,10386.206304000001
9440.0,,0.344,-8.28,31.85,34075.58,metal loss,External,13.0,0.045,,,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.51,2047.32,,,,,,,2015,1736,10386.236784,-2.5237439999999998,178.5,12.953999999999999,25.907999999999998,10386.236784
9440.0,,0.344,-8.44,31.69,34075.74,metal loss,External,12.0,0.041,,,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1737,10386.285552,-2.572512,188.0,11.937999999999999,22.098,10386.285552
9440.0,,0.344,-8.61,31.53,34075.9,metal loss,External,29.0,0.1,,,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.21,2041.35,1541.75,2140.69,1542.47,2141.69,0.75,1.85,2015,1738,10386.334320000002,-2.6243279999999998,190.0,14.985999999999999,23.875999999999998,10386.334320000002
9440.0,,,,,34077.68,Attachment,,,,,,Repair Marker,,,125.83,,,,,,,,,,,,,,,,2015,1739,10386.876864,,180.0,,,10386.876864
9440.0,,,,,34105.76,Attachment,,,,,,Repair Marker,,,125.91,,,,,,,,,,,,,,,,2015,1741,10395.435648,,165.0,,,10395.435648
9440.0,,,,,34105.84,Area Start Composite Wrap,,,,,,Repair Marker @12:00 2012 Dig#22,,,125.91,,,,,,,,,,,,,,,,2015,1742,10395.460031999999,,,,,10395.460031999999
9440.0,,0.344,-39.25,0.89,34106.55,metal loss,External,45.0,0.155,,,Repaired?,,1.0,125.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1448.97,2011.86,1515.78,2104.63,1520.83,2111.63,0.77,1.81,2015,1743,10395.676440000001,-11.9634,313.5,24.892,114.04599999999999,10395.676440000001
9440.0,,,,,34107.29,Area End Composite Wrap,,,,,,Repair Marker @12:00 2012 Dig#22,,,125.93,,,,,,,,,,,,,,,,2015,1744,10395.901992000001,,,,,10395.901992000001
9440.0,,0.344,-40.02,0.11,34107.32,metal loss,External,14.0,0.048,,,affecting girth weld; Recoat,,1.0,125.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.01,2041.08,,,,,,,2015,1745,10395.911136,-12.198096000000001,352.5,23.875999999999998,40.132,10395.911136
9450.0,,0.344,-0.8,39.28,34108.23,metal loss,External,11.0,0.038,,,Recoat,,0.7,125.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1747,10396.188504000002,-0.24384000000000003,318.5,12.953999999999999,27.94,10396.188504000002
9450.0,,,,,34108.7,Attachment,,,,,,Repair Marker,,,125.93,,,,,,,,,,,,,,,,2015,1748,10396.33176,,180.0,,,10396.33176
9450.0,,0.344,-32.49,7.59,34139.92,metal loss,External,11.0,0.038,,,,,0.7,125.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1749,10405.847616,-9.902952,149.0,20.066,41.91,10405.847616
9450.0,,0.344,-33.31,6.78,34140.74,metal loss,External,41.0,0.141,,,,,0.7,125.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.36,2019.34,1522.69,2114.22,1526.41,2119.38,0.76,1.82,2015,1750,10406.097552,-10.152888,169.5,23.875999999999998,37.083999999999996,10406.097552
9460.0,,0.344,-9.07,31.07,34156.58,metal loss,External,19.0,0.065,,,,,1.0,125.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1445.32,2006.8,,,,,,,2015,1752,10410.925584,-2.764536,123.5,50.038,43.942,10410.925584
9460.0,,0.344,-9.98,30.16,34157.5,metal loss,External,31.0,0.107,,,,,1.0,125.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1426.2,1980.24,1489.9,2068.69,1496.39,2077.7,0.78,1.78,2015,1753,10411.206,-3.041904,152.0,46.99,58.92799999999999,10411.206
9460.0,,0.344,-10.72,29.42,34158.24,metal loss,External,12.0,0.041,,,,,1.0,125.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1754,10411.431552,-3.267456,169.0,14.985999999999999,45.974,10411.431552
9470.0,,0.344,-0.76,39.34,34188.41,metal loss,External,34.0,0.117,,,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1430.17,1985.76,1494.42,2074.97,1500.98,2084.07,0.78,1.79,2015,1757,10420.627368000001,-0.23164800000000002,155.0,41.91,129.03199999999998,10420.627368000001
9470.0,,0.344,-0.78,39.31,34188.43,metal loss,External,31.0,0.107,,,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1428.2,1983.03,1492.34,2072.07,1498.57,2080.72,0.78,1.79,2015,1758,10420.633464,-0.237744,83.5,45.974,52.06999999999999,10420.633464
9470.0,,0.344,-0.78,39.31,34188.44,metal loss,External,21.0,0.072,,,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.94,2022.93,1526.86,2120.0,1528.17,2121.82,0.76,1.83,2015,1759,10420.636512000001,-0.237744,218.5,35.05199999999999,105.91799999999999,10420.636512000001
9470.0,,0.344,-0.79,39.3,34188.44,metal loss,External,29.0,0.1,,,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1453.37,2017.97,1522.4,2113.81,1525.14,2117.62,0.76,1.82,2015,1760,10420.636512000001,-0.24079200000000003,116.5,30.987999999999996,116.078,10420.636512000001
9470.0,,0.344,-0.79,39.3,34188.45,metal loss,External,29.0,0.1,,,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.11,2021.77,1525.57,2118.22,1527.99,2121.58,0.76,1.83,2015,1761,10420.63956,-0.24079200000000003,197.0,28.955999999999996,45.974,10420.63956
9650.0,,0.344,-22.8,17.23,34913.75,metal loss manufacturing,,18.0,0.062,,,,,0.7,99.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1783,10641.711000000001,-6.949440000000001,325.0,10.921999999999999,17.018,10641.711000000001
9660.0,,0.344,-31.51,8.6,34962.49,metal loss,External,10.0,0.034,,,,,0.7,89.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1785,10656.566952,-9.604248,68.0,20.066,35.05199999999999,10656.566952
9670.0,,0.344,-0.8,39.33,34971.89,metal loss,External,14.0,0.048,,,,,0.7,88.63,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,1787,10659.432072,-0.24384000000000003,349.5,10.921999999999999,29.971999999999998,10659.432072
10640.0,,0.344,-34.19,5.88,38444.41,metal loss,External,18.0,0.062,,,,,0.7,245.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,1442.73,2003.19,,,,,,,2015,1911,11717.856168000002,-10.421111999999999,290.0,55.117999999999995,38.099999999999994,11717.856168000002
10640.0,,0.344,-34.21,5.86,38444.42,metal loss,External,11.0,0.038,,,,,0.7,245.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1912,11717.859216,-10.427208,275.5,51.053999999999995,21.081999999999997,11717.859216
10640.0,,0.344,-34.22,5.86,38444.43,metal loss,External,13.0,0.045,,,,,0.7,245.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.67,2026.72,,,,,,,2015,1913,11717.862264000001,-10.430256,303.0,43.942,21.081999999999997,11717.862264000001
10830.0,,0.344,-22.35,17.6,39159.96,metal loss,External,10.0,0.034,,,,,0.7,27.07,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1934,11935.955808,-6.81228,254.0,23.114,43.942,11935.955808
10830.0,,0.344,-38.96,0.99,39176.57,metal loss,External,10.0,0.034,,,,,0.7,26.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1935,11941.018536000001,-11.875008000000001,141.5,17.018,33.019999999999996,11941.018536000001
10830.0,,0.344,-38.96,0.99,39176.57,metal loss,External,19.0,0.065,,,,,0.7,26.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.68,2043.39,,,,,,,2015,1936,11941.018536000001,-11.875008000000001,170.0,17.018,27.94,11941.018536000001
10830.0,,0.344,-39.05,0.91,39176.66,metal loss,External,13.0,0.045,,,,,0.7,26.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,1937,11941.045968000002,-11.90244,194.5,21.081999999999997,42.925999999999995,11941.045968000002
10840.0,,0.344,-28.09,0.54,39205.66,metal loss,External,12.0,0.041,,,,,0.7,26.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1939,11949.885168000003,-8.561832,192.5,16.002,30.987999999999996,11949.885168000003
10920.0,,0.344,-1.76,21.64,39375.31,metal loss,External,10.0,0.034,,,,,1.0,25.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1951,12001.594488,-0.536448,178.5,50.038,28.955999999999996,12001.594488
10950.0,,0.344,-0.85,39.2,39466.96,metal loss,External,10.0,0.034,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1957,12029.529408,-0.25908000000000003,274.5,18.034,17.018,12029.529408
10950.0,,0.344,-0.93,39.12,39467.04,metal loss,External,13.0,0.045,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,1958,12029.553792,-0.28346400000000005,268.0,21.081999999999997,187.96,12029.553792
10950.0,,0.344,-0.95,39.1,39467.06,metal loss,External,28.0,0.096,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.81,2014.41,1519.46,2109.73,1522.39,2113.8,0.76,1.82,2015,1959,12029.559888,-0.28956,123.5,34.036,14.985999999999999,12029.559888
10950.0,,0.344,-0.98,39.08,39467.08,metal loss,External,13.0,0.045,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.08,2037.0,,,,,,,2015,1960,12029.565984,-0.298704,130.0,30.987999999999996,67.056,12029.565984
10950.0,,0.344,-0.99,39.07,39467.09,metal loss,External,18.0,0.062,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.7,2033.7,,,,,,,2015,1961,12029.569032,-0.301752,95.0,28.955999999999996,89.916,12029.569032
10950.0,,0.344,-1.12,38.93,39467.23,metal loss,External,15.0,0.052,,,,,0.7,23.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.99,2041.05,,,,,,,2015,1962,12029.611704,-0.34137600000000007,255.0,23.114,33.019999999999996,12029.611704
10950.0,,0.344,-4.82,35.23,39470.93,metal loss,External,34.0,0.117,,,,,0.7,23.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.73,2032.35,1534.17,2130.15,1535.95,2132.62,0.76,1.84,2015,1963,12030.739464,-1.4691360000000002,112.0,20.066,28.955999999999996,12030.739464
10950.0,,0.344,-5.45,34.6,39471.56,metal loss,External,11.0,0.038,,,,,0.7,23.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1964,12030.931488,-1.6611600000000002,122.0,51.053999999999995,30.987999999999996,12030.931488
10950.0,,0.344,-19.41,20.65,39485.51,metal loss,External,24.0,0.083,,,,,0.7,23.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.27,2030.33,1532.87,2128.35,1534.14,2130.12,0.76,1.83,2015,1965,12035.183448000002,-5.916168000000001,90.0,26.924,33.019999999999996,12035.183448000002
10950.0,,0.344,-26.6,13.45,39492.71,metal loss,External,10.0,0.034,,,,,0.7,23.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1966,12037.378008,-8.10768,204.5,25.907999999999998,37.083999999999996,12037.378008
10950.0,,0.344,-26.92,13.13,39493.03,metal loss,External,12.0,0.041,,,,,0.7,23.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1967,12037.475544,-8.205216,199.5,32.004,38.099999999999994,12037.475544
10960.0,,0.344,-0.76,35.36,39506.92,metal loss,External,10.0,0.034,,,,,0.7,23.46,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1969,12041.709216,-0.23164800000000002,25.0,38.099999999999994,18.034,12041.709216
10960.0,,0.344,-34.76,1.35,39540.92,metal loss,External,15.0,0.052,,,,,0.7,23.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.53,2034.85,,,,,,,2015,1970,12052.072416,-10.594848,287.0,30.987999999999996,33.019999999999996,12052.072416
10960.0,,0.344,-35.18,0.94,39541.34,metal loss,External,21.0,0.072,,,,,0.7,23.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.59,2041.88,1542.31,2141.46,1542.69,2141.99,0.75,1.85,2015,1971,12052.200432,-10.722864000000001,244.5,18.034,24.892,12052.200432
10960.0,,0.344,-35.41,0.7,39541.57,metal loss,External,11.0,0.038,,,,,0.7,23.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1972,12052.270536,-10.792968,330.5,36.068,37.083999999999996,12052.270536
10980.0,,0.344,-0.07,40.65,39551.41,metal loss,External,16.0,0.055,,,affecting girth weld,,0.7,25.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.07,2046.71,,,,,,,2015,1976,12055.269768000002,-0.021336000000000004,14.0,12.953999999999999,183.134,12055.269768000002
10980.0,,0.344,-0.64,40.08,39551.98,metal loss,External,10.0,0.034,,,,,0.7,25.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1977,12055.443504,-0.19507200000000002,286.5,16.002,40.132,12055.443504
10980.0,,0.344,-3.05,37.66,39554.39,metal loss,External,12.0,0.041,,,,,0.7,26.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1978,12056.178072,-0.92964,99.0,40.132,40.132,12056.178072
10990.0,,0.344,-0.11,22.26,39592.17,metal loss,External,10.0,0.034,,,near girth weld,,0.7,46.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1980,12067.693416,-0.033528,165.0,21.081999999999997,106.934,12067.693416
10990.0,,0.344,-0.38,21.99,39592.44,metal loss,External,21.0,0.072,,,,,0.7,47.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.8,2047.73,1546.98,2147.94,1547.07,2148.07,0.75,1.85,2015,1981,12067.775712,-0.11582400000000001,178.0,8.889999999999999,42.925999999999995,12067.775712
11000.0,,0.344,-0.25,39.96,39614.68,metal loss,External,11.0,0.038,,,,,0.7,60.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1983,12074.554464,-0.0762,118.0,28.955999999999996,27.94,12074.554464
11000.0,,0.344,-0.74,39.47,39615.17,metal loss,External,17.0,0.058,,,,,0.7,60.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1449.69,2012.87,,,,,,,2015,1984,12074.703816,-0.225552,164.0,49.022,35.05199999999999,12074.703816
11000.0,,0.344,-0.8,39.41,39615.22,metal loss,External,15.0,0.052,,,,,0.7,60.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.16,2028.79,,,,,,,2015,1985,12074.719056000002,-0.24384000000000003,140.5,38.099999999999994,70.10399999999998,12074.719056000002
11000.0,,0.344,-0.93,39.28,39615.36,metal loss,External,11.0,0.038,,,,,0.7,60.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1986,12074.761728000001,-0.28346400000000005,205.0,27.94,23.875999999999998,12074.761728000001
11000.0,,0.344,-0.94,39.27,39615.36,metal loss,External,10.0,0.034,,,,,0.7,60.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1987,12074.761728000001,-0.286512,183.0,33.019999999999996,52.06999999999999,12074.761728000001
11000.0,,0.344,-1.04,39.17,39615.47,metal loss,External,14.0,0.048,,,,,0.7,61.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.37,2047.12,,,,,,,2015,1988,12074.795256000001,-0.31699200000000005,197.5,12.953999999999999,26.924,12074.795256000001
11000.0,,,,,39652.68,Attachment,,,,,,Repair Marker,,,78.53,,,,,,,,,,,,,,,,2015,1989,12086.136864,,180.0,,,12086.136864
11000.0,,0.344,-40.07,0.14,39654.5,metal loss,External,19.0,0.065,,,near girth weld Repaired?,,0.7,79.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.0,2041.06,,,,,,,2015,1991,12086.6916,-12.213336,98.0,20.066,45.974,12086.6916
11010.0,,0.344,-0.01,37.25,39654.65,metal loss,External,10.0,0.034,,,affecting girth weld Repaired?,,0.7,79.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1993,12086.73732,-0.0030480000000000004,109.0,8.128,24.892,12086.73732
11010.0,,0.344,-0.01,37.25,39654.65,metal loss,External,16.0,0.055,,,affecting girth weld Repaired?,,0.7,79.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.37,2048.52,,,,,,,2015,1994,12086.73732,-0.0030480000000000004,114.0,8.128,19.049999999999997,12086.73732
11010.0,,0.344,-0.03,37.24,39654.67,metal loss,External,10.0,0.034,,,affecting girth weld Repaired?,,0.7,79.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1995,12086.743416,-0.009144,138.5,8.128,70.866,12086.743416
11010.0,,0.344,-0.08,37.19,39654.72,metal loss,External,10.0,0.034,,,affecting girth weld Repaired?,,0.7,79.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,1996,12086.758656000002,-0.024384000000000003,60.5,8.128,44.958,12086.758656000002
11010.0,,0.344,-0.22,37.05,39654.86,metal loss,External,57.0,0.196,,,Repaired?,,0.7,79.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1440.94,2000.71,1503.71,2087.87,1512.07,2099.48,0.77,1.8,2015,1997,12086.801328000001,-0.067056,226.5,23.875999999999998,78.99399999999999,12086.801328000001
